wilayah,tahun,ipm,kemiskinan,geo_name
Kota Bengkulu,2021,80.54,17.89,KOTA BENGKULU
Kota Bengkulu,2022,80.99,15.73,KOTA BENGKULU
Kota Bengkulu,2023,81.45,14.71,KOTA BENGKULU
Kota Bengkulu,2024,82.04,13.76,KOTA BENGKULU
Kota Bima,2015,72.99,9.85,KOTA BIMA
Kota Bima,2016,73.67,9.51,KOTA BIMA
Kota Bima,2017,74.36,9.27,KOTA BIMA
Kota Bima,2018,75.04,8.79,KOTA BIMA
Kota Bima,2019,75.8,8.6,KOTA BIMA
Kota Bima,2020,75.81,8.35,KOTA BIMA
Kota Bima,2021,76.11,8.88,KOTA BIMA
Kota Bima,2022,76.84,8.8,KOTA BIMA
Kota Bima,2023,77.36,8.67,KOTA BIMA
Kota Bima,2024,78.04,8.12,KOTA BIMA
Kota Binjai,2015,73.81,7.03,KOTA BINJAI
Kota Binjai,2016,74.11,6.67,KOTA BINJAI
Kota Binjai,2017,74.65,6.75,KOTA BINJAI
Kota Binjai,2018,75.21,5.88,KOTA BINJAI
Kota Binjai,2019,75.89,5.66,KOTA BINJAI
Kota Binjai,2020,75.89,5.71,KOTA BINJAI
Kota Binjai,2021,76.01,5.81,KOTA BINJAI
Kota Binjai,2022,76.95,5.1,KOTA BINJAI
Kota Binjai,2023,77.6,4.79,KOTA BINJAI
Kota Binjai,2024,78.1,4.75,KOTA BINJAI
Kota Bitung,2015,71.64,6.87,KOTA BITUNG
Kota Bitung,2016,72.43,6.57,KOTA BITUNG
Kota Bitung,2017,72.94,6.62,KOTA BITUNG
Kota Bitung,2018,73.27,6.67,KOTA BITUNG
Kota Bitung,2019,74.2,6.49,KOTA BITUNG
Kota Bitung,2020,74.1,6.41,KOTA BITUNG
Kota Bitung,2021,74.2,6.43,KOTA BITUNG
Kota Bitung,2022,74.7,6.2,KOTA BITUNG
Kota Bitung,2023,75.11,6.56,KOTA BITUNG
Kota Bitung,2024,75.71,6.27,KOTA BITUNG
Kota Blitar,2015,76.0,7.29,KOTA BLITAR
Kota Blitar,2016,76.71,7.18,KOTA BLITAR
Kota Blitar,2017,77.1,8.03,KOTA BLITAR
Kota Blitar,2018,77.58,7.44,KOTA BLITAR
Kota Blitar,2019,78.56,7.13,KOTA BLITAR
Kota Blitar,2020,78.57,7.78,KOTA BLITAR
Kota Blitar,2021,78.98,7.89,KOTA BLITAR
Kota Blitar,2022,79.93,7.37,KOTA BLITAR
Kota Blitar,2023,80.63,7.3,KOTA BLITAR
Kota Blitar,2024,81.27,6.75,KOTA BLITAR
Kota Bogor,2015,73.65,7.6,KOTA BOGOR
Kota Bogor,2016,74.5,7.29,KOTA BOGOR
Kota Bogor,2017,75.16,7.11,KOTA BOGOR
Kota Bogor,2018,75.66,5.93,KOTA BOGOR
Kota Bogor,2019,76.23,5.77,KOTA BOGOR
Kota Bogor,2020,76.11,6.68,KOTA BOGOR
Kota Bogor,2021,76.59,7.24,KOTA BOGOR
Kota Bogor,2022,77.17,7.1,KOTA BOGOR
Kota Bogor,2023,77.85,6.67,KOTA BOGOR
Kota Bogor,2024,78.52,6.53,KOTA BOGOR
Kota Bontang,2015,78.78,5.06,KOTA BONTANG
Kota Bontang,2016,78.92,5.18,KOTA BONTANG
Kota Bontang,2017,79.47,5.16,KOTA BONTANG
Kota Bontang,2018,79.86,4.67,KOTA BONTANG
Kota Bontang,2019,80.09,4.22,KOTA BONTANG
Kota Bontang,2020,80.02,4.38,KOTA BONTANG
Kota Bontang,2021,80.59,4.62,KOTA BONTANG
Kota Bontang,2022,80.94,4.54,KOTA BONTANG
Kota Bontang,2023,81.56,4.11,KOTA BONTANG
Kota Bontang,2024,82.42,3.74,KOTA BONTANG
Kota Bukittinggi,2015,78.72,5.36,KOTA BUKITTINGGI
Kota Bukittinggi,2016,79.11,5.48,KOTA BUKITTINGGI
Kota Bukittinggi,2017,79.8,5.35,KOTA BUKITTINGGI
Kota Bukittinggi,2018,80.11,4.92,KOTA BUKITTINGGI
Kota Bukittinggi,2019,80.71,4.6,KOTA BUKITTINGGI
Kota Bukittinggi,2020,80.58,4.54,KOTA BUKITTINGGI
Kota Bukittinggi,2021,80.7,5.14,KOTA BUKITTINGGI
Kota Bukittinggi,2022,81.42,4.46,KOTA BUKITTINGGI
Kota Bukittinggi,2023,81.78,4.11,KOTA BUKITTINGGI
Kota Bukittinggi,2024,82.51,4.08,KOTA BUKITTINGGI
Kota Cilegon,2015,71.81,4.1,KOTA CILEGON
Kota Cilegon,2016,72.04,3.57,KOTA CILEGON
Kota Cilegon,2017,72.29,3.52,KOTA CILEGON
Kota Cilegon,2018,72.65,3.25,KOTA CILEGON
Kota Cilegon,2019,73.01,3.03,KOTA CILEGON
Kota Cilegon,2020,73.05,3.69,KOTA CILEGON
Kota Cilegon,2021,73.35,4.24,KOTA CILEGON
Kota Cilegon,2022,73.95,3.64,KOTA CILEGON
Kota Cilegon,2023,74.54,3.98,KOTA CILEGON
Kota Cilegon,2024,75.14,3.75,KOTA CILEGON
Kota Cimahi,2015,76.42,5.84,KOTA CIMAHI
Kota Cimahi,2016,76.69,5.92,KOTA CIMAHI
Kota Cimahi,2017,76.95,5.76,KOTA CIMAHI
Kota Cimahi,2018,77.56,4.94,KOTA CIMAHI
Kota Cimahi,2019,78.11,4.39,KOTA CIMAHI
Kota Cimahi,2020,77.83,5.11,KOTA CIMAHI
Kota Cimahi,2021,78.06,5.35,KOTA CIMAHI
Kota Cimahi,2022,78.77,5.11,KOTA CIMAHI
Kota Cimahi,2023,79.46,4.66,KOTA CIMAHI
Kota Cimahi,2024,80.08,4.39,KOTA CIMAHI
Kota Cirebon,2015,73.34,10.36,KOTA CIREBON
Kota Cirebon,2016,73.7,9.73,KOTA CIREBON
Kota Cirebon,2017,74.0,9.66,KOTA CIREBON
Kota Cirebon,2018,74.35,8.88,KOTA CIREBON
Kota Cirebon,2019,74.92,8.41,KOTA CIREBON
Kota Cirebon,2020,74.89,9.52,KOTA CIREBON
Kota Cirebon,2021,75.25,10.03,KOTA CIREBON
Kota Cirebon,2022,75.89,9.82,KOTA CIREBON
Kota Cirebon,2023,76.46,9.16,KOTA CIREBON
Kota Cirebon,2024,77.08,9.02,KOTA CIREBON
Kota Denpasar,2015,82.24,2.39,KOTA DENPASAR
Kota Denpasar,2016,82.58,2.15,KOTA DENPASAR
Kota Denpasar,2017,83.01,2.27,KOTA DENPASAR
Kota Denpasar,2018,83.3,2.24,KOTA DENPASAR
Kota Denpasar,2019,83.68,2.1,KOTA DENPASAR
Kota Denpasar,2020,83.93,2.14,KOTA DENPASAR
Kota Denpasar,2021,84.03,2.96,KOTA DENPASAR
Kota Denpasar,2022,84.37,2.97,KOTA DENPASAR
Kota Denpasar,2023,84.73,2.68,KOTA DENPASAR
Kota Denpasar,2024,85.22,2.59,KOTA DENPASAR
Kota Depok,2015,79.11,2.4,KOTA DEPOK
Kota Depok,2016,79.6,2.34,KOTA DEPOK
Kota Depok,2017,79.83,2.34,KOTA DEPOK
Kota Depok,2018,80.29,2.14,KOTA DEPOK
Kota Depok,2019,80.82,2.07,KOTA DEPOK
Kota Depok,2020,80.97,2.45,KOTA DEPOK
Kota Depok,2021,81.37,2.58,KOTA DEPOK
Kota Depok,2022,81.86,2.53,KOTA DEPOK
Kota Depok,2023,82.38,2.38,KOTA DEPOK
Kota Depok,2024,82.91,2.34,KOTA DEPOK
Kota Dumai,2015,72.2,5.26,KOTA DUMAI
Kota Dumai,2016,72.96,4.74,KOTA DUMAI
Kota Dumai,2017,73.46,4.57,KOTA DUMAI
Kota Dumai,2018,74.06,3.71,KOTA DUMAI
Kota Dumai,2019,74.64,3.56,KOTA DUMAI
Kota Dumai,2020,74.4,3.16,KOTA DUMAI
Kota Dumai,2021,74.75,3.42,KOTA DUMAI
Kota Dumai,2022,75.26,3.2,KOTA DUMAI
Kota Dumai,2023,75.66,3.21,KOTA DUMAI
Kota Dumai,2024,76.19,3.14,KOTA DUMAI
Kota Gorontalo,2015,75.62,6.05,KOTA GORONTALO
Kota Gorontalo,2016,75.75,6.05,KOTA GORONTALO
Kota Gorontalo,2017,76.09,5.7,KOTA GORONTALO
Kota Gorontalo,2018,76.53,5.57,KOTA GORONTALO
Kota Gorontalo,2019,77.08,5.45,KOTA GORONTALO
Kota Gorontalo,2020,77.13,5.59,KOTA GORONTALO
Kota Gorontalo,2021,77.41,5.93,KOTA GORONTALO
Kota Gorontalo,2022,78.22,5.73,KOTA GORONTALO
Kota Gorontalo,2023,78.64,5.64,KOTA GORONTALO
Kota Gorontalo,2024,79.18,5.74,KOTA GORONTALO
Kota Gunungsitoli,2015,66.41,25.42,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2016,66.85,23.43,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2017,67.68,21.66,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2018,68.33,18.44,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2019,69.3,16.23,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2020,69.31,16.41,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2021,69.61,16.45,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2022,70.23,14.81,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2023,70.68,14.78,KOTA GUNUNGSITOLI
Kota Gunungsitoli,2024,71.41,14.72,KOTA GUNUNGSITOLI
Kota Jakarta Barat,2015,79.72,3.64,KOTA JAKARTA BARAT
Kota Jakarta Barat,2016,80.34,3.38,KOTA JAKARTA BARAT
Kota Jakarta Barat,2017,80.47,3.45,KOTA JAKARTA BARAT
Kota Jakarta Barat,2018,80.88,3.39,KOTA JAKARTA BARAT
Kota Jakarta Barat,2019,81.21,3.25,KOTA JAKARTA BARAT
Kota Jakarta Barat,2020,81.38,4.25,KOTA JAKARTA BARAT
Kota Jakarta Barat,2021,81.76,4.31,KOTA JAKARTA BARAT
Kota Jakarta Barat,2022,82.51,4.22,KOTA JAKARTA BARAT
Kota Jakarta Barat,2023,83.02,4.09,KOTA JAKARTA BARAT
Kota Jakarta Barat,2024,83.64,3.94,KOTA JAKARTA BARAT
Kota Jakarta Pusat,2015,79.69,4.16,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2016,80.22,3.91,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2017,80.49,3.78,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2018,81.01,3.59,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2019,81.24,3.68,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2020,81.39,4.51,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2021,81.56,4.94,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2022,82.11,4.9,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2023,82.53,4.68,KOTA JAKARTA PUSAT
Kota Jakarta Pusat,2024,83.01,4.63,KOTA JAKARTA PUSAT
Kota Jakarta Selatan,2015,83.37,3.41,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2016,83.94,3.27,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2017,84.13,3.14,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2018,84.44,2.83,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2019,84.75,2.73,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2020,84.72,3.43,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2021,84.9,3.56,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2022,85.21,3.52,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2023,86.07,3.1,KOTA JAKARTA SELATAN
Kota Jakarta Selatan,2024,86.94,3.03,KOTA JAKARTA SELATAN
Kota Jakarta Timur,2015,80.73,3.24,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2016,81.28,3.19,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2017,81.61,3.31,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2018,82.06,3.14,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2019,82.69,3.12,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2020,82.66,4.16,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2021,82.97,4.28,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2022,83.45,4.3,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2023,84.13,4.2,KOTA JAKARTA TIMUR
Kota Jakarta Timur,2024,84.65,4.09,KOTA JAKARTA TIMUR
Kota Jakarta Utara,2015,78.3,5.91,KOTA JAKARTA UTARA
Kota Jakarta Utara,2016,78.78,5.57,KOTA JAKARTA UTARA
Kota Jakarta Utara,2017,79.47,5.59,KOTA JAKARTA UTARA
Kota Jakarta Utara,2018,79.87,5.35,KOTA JAKARTA UTARA
Kota Jakarta Utara,2019,80.17,5.04,KOTA JAKARTA UTARA
Kota Jakarta Utara,2020,80.29,6.78,KOTA JAKARTA UTARA
Kota Jakarta Utara,2021,80.51,7.24,KOTA JAKARTA UTARA
Kota Jakarta Utara,2022,80.81,7.24,KOTA JAKARTA UTARA
Kota Jakarta Utara,2023,81.11,6.78,KOTA JAKARTA UTARA
Kota Jakarta Utara,2024,81.39,6.44,KOTA JAKARTA UTARA
Kota Jambi,2015,75.58,9.67,KOTA JAMBI
Kota Jambi,2016,76.14,8.87,KOTA JAMBI
Kota Jambi,2017,76.74,8.84,KOTA JAMBI
Kota Jambi,2018,77.41,8.49,KOTA JAMBI
Kota Jambi,2019,78.26,8.12,KOTA JAMBI
Kota Jambi,2020,78.37,8.27,KOTA JAMBI
Kota Jambi,2021,79.12,9.02,KOTA JAMBI
Kota Jambi,2022,79.58,8.33,KOTA JAMBI
Kota Jambi,2023,80.15,8.24,KOTA JAMBI
Kota Jambi,2024,81.04,7.73,KOTA JAMBI
Kota Jayapura,2015,78.05,12.22,KOTA JAYAPURA
Kota Jayapura,2016,78.56,12.06,KOTA JAYAPURA
Kota Jayapura,2017,79.23,11.46,KOTA JAYAPURA
Kota Jayapura,2018,79.58,11.37,KOTA JAYAPURA
Kota Jayapura,2019,80.16,11.49,KOTA JAYAPURA
Kota Jayapura,2020,79.94,11.16,KOTA JAYAPURA
Kota Jayapura,2021,80.11,11.39,KOTA JAYAPURA
Kota Jayapura,2022,80.61,11.12,KOTA JAYAPURA
Kota Jayapura,2023,81.14,10.5,KOTA JAYAPURA
Kota Jayapura,2024,81.67,10.72,KOTA JAYAPURA
Kota Kediri,2015,75.67,8.51,KOTA KEDIRI
Kota Kediri,2016,76.33,8.4,KOTA KEDIRI
Kota Kediri,2017,77.13,8.49,KOTA KEDIRI
Kota Kediri,2018,77.58,7.68,KOTA KEDIRI
Kota Kediri,2019,78.08,7.16,KOTA KEDIRI
Kota Kediri,2020,78.23,7.69,KOTA KEDIRI
Kota Kediri,2021,78.6,7.75,KOTA KEDIRI
Kota Kediri,2022,79.59,7.23,KOTA KEDIRI
Kota Kediri,2023,80.44,7.15,KOTA KEDIRI
Kota Kediri,2024,81.35,6.51,KOTA KEDIRI
Kota Kendari,2015,81.43,5.59,KOTA KENDARI
Kota Kendari,2016,81.66,5.51,KOTA KENDARI
Kota Kendari,2017,81.83,5.01,KOTA KENDARI
Kota Kendari,2018,82.22,4.69,KOTA KENDARI
Kota Kendari,2019,82.86,4.44,KOTA KENDARI
Kota Kendari,2020,83.53,4.34,KOTA KENDARI
Kota Kendari,2021,84.15,4.87,KOTA KENDARI
Kota Kendari,2022,84.51,4.57,KOTA KENDARI
Kota Kendari,2023,84.85,4.59,KOTA KENDARI
Kota Kendari,2024,85.33,4.23,KOTA KENDARI
Kota Kotamobagu,2015,70.7,5.85,KOTA KOTAMOBAGU
Kota Kotamobagu,2016,71.68,6.01,KOTA KOTAMOBAGU
Kota Kotamobagu,2017,72.0,5.9,KOTA KOTAMOBAGU
Kota Kotamobagu,2018,72.55,5.96,KOTA KOTAMOBAGU
Kota Kotamobagu,2019,73.22,5.71,KOTA KOTAMOBAGU
Kota Kotamobagu,2020,72.97,5.42,KOTA KOTAMOBAGU
Kota Kotamobagu,2021,73.47,5.74,KOTA KOTAMOBAGU
Kota Kotamobagu,2022,73.96,5.19,KOTA KOTAMOBAGU
Kota Kotamobagu,2023,74.43,5.03,KOTA KOTAMOBAGU
Kota Kotamobagu,2024,75.27,5.12,KOTA KOTAMOBAGU
Kota Kupang,2015,77.95,10.21,KOTA KUPANG
Kota Kupang,2016,78.14,9.97,KOTA KUPANG
Kota Kupang,2017,78.25,9.81,KOTA KUPANG
Kota Kupang,2018,78.84,9.61,KOTA KUPANG
Kota Kupang,2019,79.55,9.22,KOTA KUPANG
Kota Kupang,2020,79.71,8.96,KOTA KUPANG
Kota Kupang,2021,79.74,9.17,KOTA KUPANG
Kota Kupang,2022,80.2,8.61,KOTA KUPANG
Kota Kupang,2023,80.62,8.61,KOTA KUPANG
Kota Kupang,2024,81.08,8.24,KOTA KUPANG
Kota Langsa,2015,74.74,11.62,KOTA LANGSA
Kota Langsa,2016,75.41,11.09,KOTA LANGSA
Kota Langsa,2017,75.89,11.24,KOTA LANGSA
Kota Langsa,2018,76.34,10.79,KOTA LANGSA
Kota Langsa,2019,77.16,10.57,KOTA LANGSA
Kota Langsa,2020,77.17,10.44,KOTA LANGSA
Kota Langsa,2021,77.44,10.96,KOTA LANGSA
Kota Langsa,2022,77.82,10.62,KOTA LANGSA
Kota Langsa,2023,78.36,10.53,KOTA LANGSA
Kota Langsa,2024,78.81,10.33,KOTA LANGSA
Kota Lhokseumawe,2015,75.11,12.16,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2016,75.78,11.98,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2017,76.34,12.32,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2018,76.62,11.81,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2019,77.3,11.18,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2020,77.31,10.8,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2021,77.57,11.16,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2022,78.04,10.84,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2023,78.92,10.73,KOTA LHOKSEUMAWE
Kota Lhokseumawe,2024,79.55,10.44,KOTA LHOKSEUMAWE
Kota Lubuklinggau,2015,73.17,15.16,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2016,73.57,13.99,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2017,73.67,13.12,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2018,74.09,13.02,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2019,74.81,12.95,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2020,74.78,12.71,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2021,74.89,13.23,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2022,75.53,12.68,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2023,76.19,12.65,KOTA LUBUK LINGGAU
Kota Lubuklinggau,2024,76.82,11.14,KOTA LUBUK LINGGAU
Kota Madiun,2015,79.48,4.89,KOTA MADIUN
Kota Madiun,2016,80.01,5.16,KOTA MADIUN
Kota Madiun,2017,80.13,4.94,KOTA MADIUN
Kota Madiun,2018,80.33,4.49,KOTA MADIUN
Kota Madiun,2019,80.88,4.35,KOTA MADIUN
Kota Madiun,2020,80.91,4.98,KOTA MADIUN
Kota Madiun,2021,81.25,5.09,KOTA MADIUN
Kota Madiun,2022,82.01,4.76,KOTA MADIUN
Kota Madiun,2023,82.71,4.74,KOTA MADIUN
Kota Madiun,2024,83.48,4.38,KOTA MADIUN
Kota Magelang,2015,76.39,9.05,MAGELANG
Kota Magelang,2016,77.16,8.79,MAGELANG
Kota Magelang,2017,77.84,8.75,MAGELANG
Kota Magelang,2018,78.31,7.87,MAGELANG
Kota Magelang,2019,78.8,7.46,MAGELANG
Kota Magelang,2020,78.99,7.58,MAGELANG
Kota Magelang,2021,79.43,7.75,MAGELANG
Kota Magelang,2022,80.39,7.1,MAGELANG
Kota Magelang,2023,81.17,6.11,MAGELANG
Kota Magelang,2024,82.15,5.94,MAGELANG
Kota Makasar,2015,79.94,,KOTA MAKASSAR
Kota Makasar,2016,80.53,,KOTA MAKASSAR
Kota Makasar,2017,81.13,,KOTA MAKASSAR
Kota Makasar,2018,81.73,,KOTA MAKASSAR
Kota Makasar,2019,82.25,,KOTA MAKASSAR
Kota Makasar,2020,82.25,,KOTA MAKASSAR
Kota Makasar,2021,82.66,,KOTA MAKASSAR
Kota Makasar,2022,83.12,,KOTA MAKASSAR
Kota Makasar,2023,83.52,,KOTA MAKASSAR
Kota Makasar,2024,83.9,,KOTA MAKASSAR
Kota Makassar,2015,,4.38,KOTA MAKASSAR
Kota Makassar,2016,,4.56,KOTA MAKASSAR
Kota Makassar,2017,,4.59,KOTA MAKASSAR
Kota Makassar,2018,,4.41,KOTA MAKASSAR
Kota Makassar,2019,,4.28,KOTA MAKASSAR
Kota Makassar,2020,,4.54,KOTA MAKASSAR
Kota Makassar,2021,,4.82,KOTA MAKASSAR
Kota Makassar,2022,,4.58,KOTA MAKASSAR
Kota Makassar,2023,,5.07,KOTA MAKASSAR
Kota Makassar,2024,,4.97,KOTA MAKASSAR
Kota Malang,2015,80.05,4.6,KOTA MALANG
Kota Malang,2016,80.46,4.33,KOTA MALANG
Kota Malang,2017,80.65,4.17,KOTA MALANG
Kota Malang,2018,80.89,4.1,KOTA MALANG
Kota Malang,2019,81.32,4.07,KOTA MALANG
Kota Malang,2020,81.45,4.44,KOTA MALANG
Kota Malang,2021,82.04,4.62,KOTA MALANG
Kota Malang,2022,82.71,4.37,KOTA MALANG
Kota Malang,2023,83.39,4.26,KOTA MALANG
Kota Malang,2024,84.06,3.91,KOTA MALANG
Kota Manado,2015,77.32,5.63,KOTA MANADO
Kota Manado,2016,77.59,5.24,KOTA MANADO
Kota Manado,2017,78.05,5.46,KOTA MANADO
Kota Manado,2018,78.41,5.38,KOTA MANADO
Kota Manado,2019,79.12,5.51,KOTA MANADO
Kota Manado,2020,78.93,5.86,KOTA MANADO
Kota Manado,2021,79.2,6.19,KOTA MANADO
Kota Manado,2022,79.66,5.85,KOTA MANADO
Kota Manado,2023,80.14,5.79,KOTA MANADO
Kota Manado,2024,80.63,5.43,KOTA MANADO
Kota Mataram,2015,76.37,10.45,KOTA MATARAM
Kota Mataram,2016,77.2,9.8,KOTA MATARAM
Kota Mataram,2017,77.84,9.55,KOTA MATARAM
Kota Mataram,2018,78.43,8.96,KOTA MATARAM
Kota Mataram,2019,79.1,8.92,KOTA MATARAM
Kota Mataram,2020,78.91,8.47,KOTA MATARAM
Kota Mataram,2021,79.14,8.65,KOTA MATARAM
Kota Mataram,2022,79.59,8.63,KOTA MATARAM
Kota Mataram,2023,80.09,8.62,KOTA MATARAM
Kota Mataram,2024,80.6,8.0,KOTA MATARAM
Kota Medan,2015,78.87,9.41,KOTA MEDAN
Kota Medan,2016,79.34,9.3,KOTA MEDAN
Kota Medan,2017,79.98,9.11,KOTA MEDAN
Kota Medan,2018,80.65,8.25,KOTA MEDAN
Kota Medan,2019,80.97,8.08,KOTA MEDAN
Kota Medan,2020,80.98,8.01,KOTA MEDAN
Kota Medan,2021,81.21,8.34,KOTA MEDAN
Kota Medan,2022,81.76,8.07,KOTA MEDAN
Kota Medan,2023,82.19,8.0,KOTA MEDAN
Kota Medan,2024,82.76,7.94,KOTA MEDAN
Kota Metro,2015,75.1,10.29,KOTA METRO
Kota Metro,2016,75.45,10.15,KOTA METRO
Kota Metro,2017,75.87,9.89,KOTA METRO
Kota Metro,2018,76.22,9.14,KOTA METRO
Kota Metro,2019,76.77,8.68,KOTA METRO
Kota Metro,2020,77.19,8.47,KOTA METRO
Kota Metro,2021,77.49,8.93,KOTA METRO
Kota Metro,2022,77.89,7.87,KOTA METRO
Kota Metro,2023,78.36,7.28,KOTA METRO
Kota Metro,2024,78.93,6.78,KOTA METRO
Kota Mojokerto,2015,75.54,6.16,KOTA MOJOKERTO
Kota Mojokerto,2016,76.38,5.73,KOTA MOJOKERTO
Kota Mojokerto,2017,76.77,5.73,KOTA MOJOKERTO
Kota Mojokerto,2018,77.14,5.5,KOTA MOJOKERTO
Kota Mojokerto,2019,77.96,5.15,KOTA MOJOKERTO
Kota Mojokerto,2020,78.04,6.24,KOTA MOJOKERTO
Kota Mojokerto,2021,78.43,6.39,KOTA MOJOKERTO
Kota Mojokerto,2022,79.32,5.98,KOTA MOJOKERTO
Kota Mojokerto,2023,80.07,5.77,KOTA MOJOKERTO
Kota Mojokerto,2024,80.92,5.57,KOTA MOJOKERTO
Kota Padang,2015,80.36,4.93,KOTA PADANG
Kota Padang,2016,81.06,4.68,KOTA PADANG
Kota Padang,2017,81.58,4.74,KOTA PADANG
Kota Padang,2018,82.25,4.7,KOTA PADANG
Kota Padang,2019,82.68,4.48,KOTA PADANG
Kota Padang,2020,82.82,4.4,KOTA PADANG
Kota Padang,2021,82.9,4.94,KOTA PADANG
Kota Padang,2022,83.29,4.26,KOTA PADANG
Kota Padang,2023,83.58,4.17,KOTA PADANG
Kota Padang,2024,83.99,4.06,KOTA PADANG
Kota Padang Panjang,2015,75.98,6.74,KOTA PADANG PANJANG
Kota Padang Panjang,2016,76.5,6.75,KOTA PADANG PANJANG
Kota Padang Panjang,2017,77.01,6.17,KOTA PADANG PANJANG
Kota Padang Panjang,2018,77.3,5.88,KOTA PADANG PANJANG
Kota Padang Panjang,2019,78.0,5.6,KOTA PADANG PANJANG
Kota Padang Panjang,2020,77.93,5.24,KOTA PADANG PANJANG
Kota Padang Panjang,2021,77.97,5.92,KOTA PADANG PANJANG
Kota Padang Panjang,2022,78.78,5.14,KOTA PADANG PANJANG
Kota Padang Panjang,2023,79.26,5.24,KOTA PADANG PANJANG
Kota Padang Panjang,2024,80.17,5.31,KOTA PADANG PANJANG
Kota Padangsidimpuan,2015,72.8,8.77,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2016,73.42,8.32,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2017,73.81,8.25,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2018,74.38,7.69,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2019,75.06,7.26,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2020,75.22,7.4,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2021,75.48,7.53,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2022,76.05,6.89,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2023,76.44,6.85,KOTA PADANG SIDEMPUAN
Kota Padangsidimpuan,2024,76.96,6.23,KOTA PADANG SIDEMPUAN
Kota Pagar Alam,2015,65.37,9.64,KOTA PAGAR ALAM
Kota Pagar Alam,2016,65.96,9.19,KOTA PAGAR ALAM
Kota Pagar Alam,2017,66.81,8.89,KOTA PAGAR ALAM
Kota Pagar Alam,2018,67.62,8.77,KOTA PAGAR ALAM
Kota Pagar Alam,2019,68.44,8.9,KOTA PAGAR ALAM
Kota Pagar Alam,2020,68.31,9.07,KOTA PAGAR ALAM
Kota Pagar Alam,2021,68.68,9.4,KOTA PAGAR ALAM
Kota Pagar Alam,2022,69.6,8.47,KOTA PAGAR ALAM
Kota Pagar Alam,2023,70.45,8.88,KOTA PAGAR ALAM
Kota Pagar Alam,2024,71.19,8.18,KOTA PAGAR ALAM
Kota Palangka Raya,2015,78.62,3.91,KOTA PALANGKA RAYA
Kota Palangka Raya,2016,79.21,3.75,KOTA PALANGKA RAYA
Kota Palangka Raya,2017,79.69,3.62,KOTA PALANGKA RAYA
Kota Palangka Raya,2018,80.34,3.47,KOTA PALANGKA RAYA
